SalePrice,1st Flr SF,2nd Flr SF,Total Bsmt SF,Garage Area,Wood Deck SF,Open Porch SF,Lot Area,Year Built,Yr Sold
165000,752,624,768.0,576.0,0,54,8850,1920,2007
153575,698,698,698.0,384.0,0,0,8730,1915,2007
140000,672,672,672.0,456.0,0,0,5700,1929,2007
169500,1226,592,1040.0,240.0,0,0,7758,1931,2007
139400,1108,0,637.0,280.0,0,0,7449,1930,2007
202500,1497,797,741.0,658.0,0,110,13200,1963,2007
127000,773,582,684.0,0.0,136,0,6882,1914,2007
141000,780,595,780.0,544.0,0,162,9000,1937,2007
212300,976,976,976.0,299.0,285,0,9780,1950,2007
161000,1138,1042,1138.0,720.0,0,0,10320,1915,2007
101000,581,530,530.0,288.0,0,0,7200,1920,2007
109900,1196,0,1196.0,440.0,0,0,4800,1916,2007
128500,854,0,720.0,660.0,237,0,12358,1941,2007
87000,840,0,672.0,0.0,0,0,4388,1930,2007
219000,1262,1005,1005.0,498.0,521,0,12888,1937,2007
200500,1636,971,1598.0,0.0,122,0,18030,1946,2007
158450,1452,0,1420.0,572.0,92,0,11235,1964,2007
115400,1005,0,1005.0,440.0,0,0,14299,1964,2007
118500,1029,0,1029.0,261.0,64,0,7943,1961,2007
165000,1020,0,980.0,528.0,0,0,14149,1964,2007
123000,1040,0,1040.0,264.0,0,90,11677,1966,2007
129000,913,0,814.0,240.0,0,0,8400,1966,2007
125000,894,0,894.0,384.0,0,0,7094,1966,2007
115000,897,0,876.0,264.0,0,0,8665,1968,2007
134500,943,0,943.0,528.0,132,0,8398,1967,2007
127000,955,0,955.0,386.0,0,0,7742,1966,2007
129000,894,0,894.0,450.0,0,0,8724,1968,2007
143500,1285,0,660.0,528.0,138,0,8197,1977,2007
129000,912,0,912.0,315.0,204,0,8169,1966,2007
187000,1375,0,1240.0,323.0,0,0,14175,1956,2007
158000,1567,1087,671.0,638.0,128,570,16779,1920,2007
112000,1416,0,816.0,576.0,0,0,25339,1918,2007
165250,798,504,680.0,224.0,0,0,6960,1940,2007
150000,1299,0,967.0,494.0,81,0,11375,1954,2007
137000,1176,0,1158.0,303.0,0,0,13770,1958,2007
89500,998,0,0.0,460.0,0,0,9000,1945,2007
302000,1824,0,1643.0,739.0,380,48,115149,1971,2007
182000,1522,0,1190.0,552.0,0,77,11075,1984,2007
211000,1164,896,1151.0,521.0,0,228,10029,1988,2007
216000,1325,0,409.0,576.0,0,42,17541,1948,2007
130000,1630,0,1073.0,649.0,0,64,22692,1953,2007
109900,1242,0,484.0,336.0,0,0,17808,1946,2007
255000,2422,0,1288.0,527.0,0,63,12671,1954,2007
243000,2158,0,1202.0,576.0,0,29,12615,1950,2007
154000,988,638,988.0,332.0,366,0,10512,1954,2007
118000,864,0,864.0,399.0,0,0,5400,1958,2007
80000,943,0,0.0,308.0,0,0,11515,1958,2007
86000,605,0,528.0,0.0,0,0,9098,1920,2007
125000,1342,0,1342.0,256.0,0,0,9280,1951,2007
136500,1080,400,1080.0,253.0,0,0,11100,1951,2007
96000,986,376,951.0,280.0,0,0,7550,1920,2007
120000,1340,0,0.0,252.0,116,0,9060,1957,2007
228500,1105,717,1105.0,515.0,0,195,23920,1984,2007
179900,1442,0,910.0,719.0,0,244,10357,1990,2007
225000,1122,1121,700.0,746.0,127,44,13474,1990,2007
301000,1553,1177,1502.0,576.0,201,96,10380,1986,2007
238000,912,1215,1104.0,833.0,72,192,13125,1991,2007
228500,1175,807,807.0,575.0,0,84,11287,1989,2007
220000,1029,929,779.0,499.0,202,93,9317,1994,2007
194000,1240,0,1240.0,826.0,140,93,8556,2006,2007
217000,1546,0,1546.0,796.0,144,42,11750,2005,2007
212999,1500,0,1489.0,674.0,144,38,8760,2006,2007
175900,1270,0,1270.0,524.0,0,96,7242,2005,2007
191000,879,916,879.0,578.0,164,111,9316,2005,2007
176432,1314,0,1314.0,440.0,0,22,9317,2006,2007
277000,1180,882,1157.0,454.0,60,55,14364,1988,2007
207000,946,927,929.0,619.0,108,48,8883,1988,2007
277000,1444,700,1444.0,389.0,0,98,159000,1958,2007
240000,1079,874,1580.0,501.0,216,231,53107,1992,2007
187500,976,1111,832.0,444.0,133,168,12205,1966,2007
279000,1743,0,966.0,529.0,646,0,20064,1976,2007
139500,1022,0,1022.0,747.0,0,0,14217,1994,2007
126000,990,0,990.0,299.0,0,64,8775,1994,2007
177500,1200,0,1200.0,521.0,0,26,11249,1995,2007
175000,646,662,635.0,497.0,142,54,10021,1997,2007
211000,882,914,794.0,546.0,0,36,9531,1998,2007
146000,990,0,990.0,384.0,256,0,8428,1994,2007
147900,1097,0,1097.0,242.0,306,0,16561,1996,2007
123600,990,0,990.0,0.0,0,0,8070,1994,2007
204750,905,881,824.0,684.0,0,162,9337,1997,2007
235500,988,885,988.0,597.0,202,123,10820,1999,2007
217000,853,900,853.0,534.0,0,74,12352,1998,2007
190550,845,845,845.0,517.0,0,103,9543,2001,2007
217500,985,857,985.0,486.0,193,96,8826,2000,2007
226000,1479,0,1453.0,558.0,144,29,10665,2003,2007
180000,840,828,840.0,500.0,144,68,11317,2003,2007
153500,1025,0,1015.0,370.0,127,0,8660,1976,2007
160000,1009,0,995.0,576.0,0,0,9720,1977,2007
134900,1040,0,1040.0,748.0,0,0,8982,1977,2007
130000,907,0,876.0,308.0,0,0,16300,1977,2007
120000,879,0,864.0,440.0,0,80,9675,1975,2007
112500,882,0,882.0,461.0,96,0,7700,1972,2007
122000,969,0,969.0,440.0,0,0,10356,1975,2007
127000,864,0,864.0,576.0,155,0,7200,1972,2007
117000,875,0,385.0,728.0,352,0,7200,1972,2007
305900,2000,0,2000.0,888.0,168,0,10386,2004,2007
228500,1284,885,1284.0,647.0,192,87,9375,2002,2007
270000,1673,0,1673.0,583.0,306,113,11354,2000,2007
192000,1459,0,1459.0,527.0,192,39,8749,2002,2007
213000,992,940,979.0,610.0,0,120,8749,2003,2007
200000,860,869,860.0,542.0,386,63,8158,2002,2007
267000,1210,1242,1028.0,683.0,208,50,16226,1998,2007
228000,1592,0,1556.0,484.0,120,35,11927,1994,2007
275000,1531,908,1531.0,560.0,184,121,12728,2001,2007
211000,1212,780,860.0,608.0,225,32,15295,1996,2007
285000,1668,0,1626.0,702.0,257,45,11248,2002,2007
240000,1220,870,1220.0,556.0,0,65,10000,1995,2007
246900,1341,0,1341.0,482.0,240,84,17227,1999,2007
219500,847,1081,847.0,434.0,100,48,8200,2003,2007
185000,1337,0,1337.0,531.0,0,39,8450,2003,2007
213500,939,858,939.0,639.0,144,53,9245,2006,2007
179600,1422,0,1422.0,626.0,192,60,8500,2004,2007
173500,1190,0,1169.0,578.0,100,41,8769,2005,2007
168675,738,753,738.0,484.0,100,30,8333,2006,2007
167000,768,768,768.0,400.0,0,40,9045,2005,2007
140000,1214,0,1214.0,461.0,0,0,9170,1965,2007
110000,1088,0,1088.0,520.0,0,0,8308,1963,2007
94750,960,0,960.0,432.0,120,0,10921,1965,2007
122000,901,450,901.0,576.0,0,0,16287,1925,2007
110000,1179,0,1179.0,622.0,0,0,8240,1960,2007
133500,1044,0,960.0,528.0,228,0,6285,1976,2007
148000,1113,0,1143.0,504.0,370,30,7917,1976,2007
157000,1090,0,1090.0,450.0,0,49,7024,2005,2007
171500,734,674,734.0,489.0,0,85,7023,2005,2007
131750,960,0,960.0,392.0,144,0,6400,1959,2007
111000,948,0,864.0,248.0,0,0,10215,1954,2007
79000,774,0,544.0,0.0,0,0,4270,1931,2007
108500,740,125,660.0,216.0,0,0,10042,1920,2007
112000,796,550,560.0,384.0,168,24,11767,1910,2007
125000,768,0,768.0,355.0,0,0,8172,1955,2007
119000,948,0,948.0,280.0,0,36,8190,1954,2007
165000,900,602,602.0,180.0,96,0,10592,1923,2007
96500,789,0,768.0,200.0,0,0,10594,1926,2007
136500,1422,0,1290.0,352.0,0,0,7223,1926,2007
146500,759,539,651.0,240.0,216,0,6821,1921,2007
175000,981,787,731.0,240.0,0,0,7200,1937,2007
148500,567,531,531.0,216.0,0,0,4000,1930,2007
141500,851,585,585.0,228.0,184,0,6720,1921,2007
189950,912,514,912.0,216.0,0,240,7642,1918,2007
135000,686,775,686.0,225.0,0,0,7155,1926,2007
164000,918,728,918.0,240.0,0,0,7128,1941,2007
90350,694,0,440.0,352.0,0,0,4280,1913,2007
139000,661,589,661.0,552.0,242,0,5362,1910,2007
119750,954,0,920.0,240.0,0,0,6305,1938,2007
238000,867,851,851.0,264.0,291,0,7230,1927,2007
153500,1226,0,0.0,400.0,174,24,13108,1951,2007
239000,1370,1254,1370.0,864.0,0,0,22420,1918,2007
188000,1230,525,930.0,231.0,0,40,7810,1930,2007
220000,1096,895,854.0,432.0,0,0,11275,1932,2007
315000,1549,1178,853.0,440.0,0,74,10570,1932,2007
259500,1436,884,1028.0,180.0,224,0,7259,1945,2007
257500,1839,0,1477.0,416.0,0,87,14442,1957,2007
219500,960,780,800.0,240.0,0,0,13125,1940,2007
201000,1560,0,1560.0,580.0,0,75,25485,1960,2007
215000,1488,0,1488.0,552.0,0,0,21579,1968,2007
170000,1680,0,1680.0,628.0,152,0,17871,1995,2007
198000,1696,0,1696.0,625.0,0,146,20693,1971,2007
315000,2726,0,279.0,691.0,216,64,18044,1986,2007
115000,997,520,793.0,0.0,0,0,8500,1919,2007
141000,720,495,720.0,720.0,0,0,7000,1940,2007
87000,803,0,720.0,360.0,0,0,5000,1941,2007
129850,936,665,936.0,0.0,0,0,7288,1925,2007
100000,772,351,732.0,264.0,0,0,6060,1939,2007
75200,816,0,816.0,100.0,0,0,3672,1922,2007
118400,1012,0,1012.0,308.0,0,22,8263,1920,2007
152000,910,648,910.0,282.0,289,0,13710,1950,2007
68104,640,0,0.0,256.0,48,0,11067,1939,2007
124900,1001,0,837.0,216.0,154,0,6060,1930,2007
183500,1299,0,1001.0,486.0,84,0,12150,1979,2007
156000,912,0,888.0,470.0,0,0,7540,1978,2007
134000,1080,0,1084.0,484.0,120,0,9187,1983,2007
215000,1392,0,1441.0,650.0,168,49,10000,2002,2007
245000,1409,0,1409.0,576.0,0,144,12864,2002,2007
210000,1478,0,1454.0,506.0,114,22,9928,1991,2007
148000,918,0,852.0,360.0,192,84,8750,1975,2007
143000,1026,0,970.0,528.0,193,0,8410,1974,2007
170000,1328,0,1350.0,308.0,0,104,16905,1959,2007
257000,2279,0,585.0,461.0,274,0,19958,1958,2007
265900,1484,0,1476.0,472.0,120,33,9037,2006,2007
174000,1240,0,1265.0,528.0,232,0,10331,1985,2007
187500,1187,530,1156.0,400.0,168,36,13758,1990,2007
204000,888,868,872.0,422.0,144,122,9303,1996,2007
180500,1312,0,1267.0,471.0,256,28,6718,2001,2007
187500,1146,0,868.0,438.0,160,22,9590,2003,2007
282000,1922,0,1922.0,692.0,201,64,11305,2002,2007
178000,1491,0,1491.0,571.0,0,35,7777,1996,2007
270000,1629,0,1616.0,808.0,0,252,14536,2002,2007
279900,1146,1340,1122.0,452.0,143,32,11800,2003,2007
186700,1572,0,1572.0,995.0,0,263,35133,1963,2007
281213,1133,1349,1094.0,642.0,144,39,12665,2005,2007
130000,2034,0,0.0,1041.0,483,266,43500,1953,2007
132250,1040,0,1064.0,648.0,0,0,25286,1963,2007
146800,1062,0,1029.0,539.0,120,0,11333,1976,2007
153500,1008,0,923.0,678.0,201,66,9129,1977,2007
188000,1356,0,1244.0,528.0,1424,0,15957,1977,2007
196000,1676,0,1160.0,672.0,690,90,33983,1977,2007
157000,716,716,716.0,531.0,0,136,8286,1977,2007
138000,796,0,796.0,0.0,129,0,6723,1971,2007
129500,768,0,768.0,624.0,104,0,7244,1970,2007
129500,845,0,845.0,360.0,0,0,7599,1982,2007
135000,1178,0,1090.0,502.0,0,44,11000,1976,2007
124500,816,0,816.0,264.0,168,0,8314,1982,2007
139000,816,0,816.0,264.0,330,0,11625,1983,2007
124500,887,0,864.0,288.0,140,0,10447,1984,2007
149900,1293,0,1178.0,452.0,280,0,11027,1954,2006
157500,1024,0,1008.0,313.0,0,0,10533,1956,2006
169000,1797,0,1617.0,963.0,0,0,11765,1957,2006
192100,1851,0,1851.0,506.0,0,146,11727,1969,2006
183500,813,712,813.0,400.0,421,72,8238,1997,2006
222000,993,1243,964.0,642.0,0,0,13006,1997,2006
170000,781,890,781.0,423.0,0,84,13041,1995,2006
187500,691,807,691.0,409.0,315,44,13031,1995,2006
202000,821,955,821.0,443.0,286,116,9783,1996,2006
185000,802,709,802.0,413.0,95,75,11207,1997,2006
250000,1074,990,1074.0,527.0,0,119,13128,2005,2006
239900,901,900,893.0,800.0,0,116,10463,2005,2006
270000,2079,608,2062.0,618.0,168,12,13108,1994,2006
183500,1169,0,1160.0,402.0,0,26,8076,1993,2006
165600,697,804,697.0,420.0,190,63,7685,1993,2006
176500,955,677,935.0,462.0,0,28,9084,1998,2006
275000,1742,0,1742.0,564.0,114,28,6563,1985,2006
169000,1547,720,0.0,672.0,120,144,14762,1948,2006
470000,2000,0,1910.0,722.0,351,102,18261,2005,2006
202500,1621,0,1208.0,440.0,108,45,14145,1984,2006
229000,1377,806,1204.0,786.0,0,0,13837,1988,2006
235000,1468,795,795.0,539.0,0,250,16659,1977,2006
190000,790,784,796.0,566.0,306,111,18800,1976,2006
169000,1102,0,988.0,582.0,140,22,10464,1980,2006
241500,1872,0,1845.0,604.0,197,39,10400,1988,2006
188900,945,912,945.0,482.0,400,105,10530,1978,2006
207500,1686,0,1686.0,612.0,384,131,10240,1980,2006
250000,1392,1392,1392.0,564.0,0,112,16692,1978,2006
179900,811,741,713.0,434.0,209,208,11475,1975,2006
172000,1083,0,1047.0,596.0,444,0,9927,1976,2006
184500,1109,766,675.0,485.0,48,28,10530,1975,2006
153500,1074,0,1056.0,495.0,0,88,10140,1975,2006
162900,832,832,832.0,528.0,0,28,10140,1976,2006
181000,1309,0,1040.0,484.0,265,0,10140,1974,2006
155000,1103,0,1103.0,462.0,295,84,10000,1974,2006
88000,858,0,858.0,0.0,0,0,8125,1971,2006
97500,874,0,864.0,576.0,63,0,7200,1971,2006
145000,1387,0,943.0,300.0,0,0,7514,1967,2006
123000,900,0,864.0,288.0,175,144,7838,1967,2006
315000,1980,0,1980.0,770.0,194,45,16737,2004,2006
252000,1618,0,1618.0,880.0,0,0,16163,2004,2006
415000,1868,0,1868.0,1085.0,354,56,14780,2005,2006
326000,1850,0,1833.0,772.0,519,112,16033,2004,2006
309000,1132,1320,1117.0,691.0,113,32,13418,2004,2006
275500,1038,1060,1030.0,878.0,192,52,10240,2005,2006
360000,1944,0,1896.0,708.0,208,175,12378,2003,2006
378000,1780,0,1780.0,816.0,144,68,14828,2004,2006
374000,1792,0,1792.0,874.0,206,49,11846,2003,2006
275000,1058,846,1058.0,736.0,179,60,10927,2005,2006
279000,1426,488,1420.0,746.0,168,127,13215,2004,2006
192140,734,1104,732.0,372.0,100,40,21930,2005,2006
183200,807,702,783.0,393.0,100,75,7861,2002,2006
178000,707,707,707.0,403.0,100,35,9056,2004,2006
201490,848,750,848.0,433.0,100,48,9171,2004,2006
230500,1454,482,1406.0,504.0,188,124,11194,2000,2006
180000,807,702,783.0,393.0,0,75,7875,2003,2006
172400,953,711,953.0,460.0,100,40,8121,2000,2006
215000,1008,881,982.0,431.0,0,0,8658,2000,2006
199900,956,930,930.0,431.0,89,0,11214,1998,2006
173000,959,712,959.0,472.0,0,38,10852,2000,2006
230000,1005,1286,975.0,429.0,192,0,8738,1999,2006
348000,1407,985,1396.0,870.0,0,70,9452,1997,2006
286000,1079,897,1044.0,885.0,210,31,9660,1998,2006
300000,1205,1029,1160.0,768.0,0,50,9545,2000,2006
625000,1831,1796,1930.0,807.0,361,76,35760,1995,2006
405000,1540,1315,1540.0,774.0,247,55,9233,2000,2006
280000,1086,838,1086.0,592.0,208,75,12011,1998,2006
350000,1358,1368,1342.0,725.0,307,169,10019,1995,2006
584500,1933,1567,1733.0,959.0,870,86,17242,1993,2006
321000,1305,1189,1290.0,803.0,200,95,10236,1994,2006
290000,1203,1323,1165.0,844.0,309,78,10120,1994,2006
315000,1565,1234,1286.0,704.0,432,136,12585,1993,2006
232000,1616,0,1616.0,834.0,208,59,8688,2005,2006
200825,858,858,858.0,615.0,0,53,8125,2005,2006
176000,1266,0,1257.0,453.0,38,144,7500,2005,2006
139500,1142,0,1142.0,0.0,4,50,7733,2005,2006
184000,891,795,891.0,462.0,144,101,7800,2005,2006
184900,831,754,784.0,449.0,100,77,7632,2005,2006
187000,941,896,941.0,688.0,150,165,8304,1997,2006
175900,810,793,761.0,484.0,0,124,7153,1992,2006
150000,636,684,636.0,472.0,0,40,9019,1994,2006
107000,1056,0,1056.0,384.0,0,42,8900,1966,2006
129500,988,0,988.0,624.0,0,0,9100,1962,2006
144000,1211,0,864.0,576.0,161,0,9240,1962,2006
151000,1212,0,506.0,492.0,292,12,8471,1977,2006
126000,984,0,984.0,310.0,0,0,9308,1965,2006
116000,909,0,882.0,294.0,0,155,8450,1968,2006
133500,925,0,925.0,484.0,203,74,8638,1963,2006
120875,1024,0,1024.0,308.0,0,0,13052,1965,2006
137000,935,0,935.0,288.0,180,0,13526,1965,2006
124000,912,0,912.0,0.0,0,0,8020,1964,2006
135000,1236,0,912.0,288.0,0,0,6993,1961,2006
129200,941,0,912.0,288.0,64,0,8789,1967,2006
260000,2151,495,1748.0,550.0,641,100,14330,1974,2006
260000,1301,1116,1288.0,462.0,127,82,16059,1991,2006
334000,1520,1306,1334.0,888.0,177,208,11025,1992,2006
268000,1166,1129,1095.0,590.0,0,40,13346,1992,2006
262000,1624,0,1624.0,757.0,0,114,12461,1994,2006
200000,854,840,569.0,434.0,0,382,8314,1997,2006
221000,1568,0,1568.0,564.0,0,266,7180,2001,2006
165000,1208,0,1208.0,546.0,198,42,11250,1977,2006
385000,1842,0,1842.0,894.0,857,72,50271,1981,2006
170000,1222,698,570.0,487.0,0,98,10192,1968,2006
262500,2156,0,1568.0,508.0,0,80,20781,1968,2006
179900,708,708,708.0,776.0,0,169,11700,1968,2006
250000,1512,1142,1054.0,619.0,0,65,11029,1968,2006
165150,1012,778,732.0,484.0,148,0,10400,1972,2006
164500,1334,0,1334.0,477.0,0,20,10140,1967,2006
140000,1164,0,1164.0,528.0,0,0,9600,1969,2006
135500,980,0,980.0,384.0,68,0,9750,1967,2006
142000,1051,0,1051.0,504.0,0,0,9600,1968,2006
155000,884,886,900.0,530.0,0,60,8640,1968,2006
138500,1052,0,1052.0,288.0,356,0,8400,1968,2006
140000,898,0,833.0,326.0,143,0,8400,1968,2006
124400,1051,0,1051.0,264.0,182,88,9759,1966,2006
158000,1141,0,1141.0,568.0,0,78,9600,1967,2006
146000,1200,0,864.0,884.0,0,64,9230,1965,2006
190000,1097,896,825.0,495.0,0,66,14803,1971,2006
136500,1050,0,1050.0,368.0,0,319,10659,1961,2006
129900,864,0,864.0,624.0,0,0,9100,1958,2006
160000,1251,0,1251.0,461.0,0,116,8800,1964,2006
167000,1488,0,1008.0,430.0,154,60,10368,1964,2006
157500,720,720,720.0,480.0,0,32,9350,1964,2006
151500,1248,0,1248.0,286.0,0,0,10800,1960,2006
129800,816,0,816.0,240.0,228,0,8550,1934,2006
137000,1008,0,1008.0,275.0,0,0,11425,1954,2006
137000,1043,0,938.0,273.0,125,48,9724,1947,2006
85500,869,0,440.0,0.0,0,0,5900,1923,2006
79900,747,0,600.0,528.0,0,0,5825,1926,2006
127000,936,316,504.0,576.0,104,0,7438,1908,2006
161000,1433,0,1251.0,441.0,144,0,9600,1961,2006
135000,1216,0,1056.0,280.0,0,0,9600,1951,2006
137900,2136,0,2136.0,528.0,0,30,10680,1951,2006
133000,958,620,806.0,240.0,0,0,9490,1941,2006
137000,1024,704,704.0,234.0,245,60,9462,1949,2006
121000,936,0,936.0,240.0,0,0,9888,1954,2006
172000,1246,0,1246.0,441.0,0,69,12700,1964,2006
226000,1216,941,924.0,487.0,105,66,14200,1966,2006
135000,1008,0,1008.0,430.0,0,0,9723,1963,2006
143000,1144,0,1144.0,796.0,86,0,8163,1959,2006
132000,1364,0,1179.0,331.0,0,60,8400,1957,2006
145250,1383,0,1383.0,292.0,0,45,11600,1960,2006
162000,1336,0,1121.0,488.0,80,0,9610,1958,2006
148000,1370,0,1058.0,300.0,191,0,10000,1956,2006
141000,1092,0,1092.0,299.0,268,0,14850,1957,2006
153000,1124,0,1124.0,353.0,0,211,10152,1956,2006
134450,1236,0,1070.0,447.0,0,0,10011,1957,2006
140000,1375,0,1367.0,451.0,0,30,11310,1954,2006
139500,1008,0,1008.0,280.0,0,154,12778,1952,2006
155000,1575,0,216.0,400.0,0,0,10170,1951,2006
127000,1145,0,301.0,684.0,0,0,7700,1956,2006
133500,1005,0,1005.0,319.0,0,0,11050,1956,2006
125000,1056,0,1056.0,300.0,0,0,13600,1955,2006
142000,884,0,884.0,270.0,0,0,15428,1951,2006
159000,1384,0,1015.0,896.0,75,0,13300,1956,2006
127000,900,412,784.0,649.0,0,28,7500,1947,2006
112000,865,445,617.0,398.0,0,0,7000,1924,2006
99800,713,0,713.0,371.0,0,75,10410,1930,2006
117000,833,0,833.0,326.0,0,0,5400,1954,2006
68000,715,0,715.0,660.0,0,0,10914,1929,2006
86900,448,272,448.0,280.0,0,0,7008,1900,2006
120000,1130,0,1120.0,720.0,229,0,10800,1920,2006
155500,774,821,663.0,528.0,49,0,7200,1915,2006
170000,1096,370,796.0,566.0,436,21,10800,1936,2006
159950,1086,0,1024.0,484.0,0,0,13400,1966,2006
165000,1146,0,1083.0,294.0,345,75,10184,1963,2006
159000,1085,649,912.0,440.0,0,0,9786,1962,2006
147000,1207,0,1135.0,264.0,0,240,9510,1962,2006
159500,1194,0,655.0,539.0,0,0,8910,1959,2006
129900,816,0,816.0,308.0,0,0,7100,1957,2006
183000,1773,0,1313.0,418.0,355,98,10800,1961,2006
157500,1472,0,0.0,484.0,0,68,11650,1959,2006
277500,1900,548,1438.0,441.0,520,102,18275,1962,2006
207500,1600,0,1484.0,319.0,288,258,16321,1957,2006
147500,910,611,910.0,597.0,199,0,12144,1950,2006
109500,1040,0,0.0,625.0,0,0,7200,1950,2006
109900,1040,0,0.0,420.0,0,29,7200,1950,2006
133700,1040,0,1040.0,286.0,140,0,7560,1959,2006
141000,1150,0,1150.0,300.0,0,0,7945,1959,2006
146000,1150,0,1150.0,288.0,0,0,7000,1961,2006
155000,660,688,660.0,453.0,188,108,7590,1966,2006
134500,999,0,925.0,300.0,150,72,10205,1962,2006
120000,1045,0,1045.0,528.0,0,0,7400,1962,2006
105000,864,0,864.0,336.0,0,0,7000,1962,2006
169000,1007,1007,716.0,624.0,0,72,9856,1900,2006
135000,1226,442,1212.0,240.0,0,0,9600,1948,2006
111500,1147,510,1147.0,162.0,0,0,5520,1920,2006
156500,940,476,780.0,400.0,0,24,9600,1900,2006
178000,832,809,728.0,546.0,0,0,9600,1925,2006
139900,848,580,712.0,576.0,264,0,6451,1900,2006
105000,502,502,502.0,200.0,280,0,3960,1930,2006
110000,813,0,813.0,270.0,0,113,5684,1930,2006
111500,844,0,844.0,216.0,50,81,5633,1925,2006
105000,864,0,576.0,528.0,0,0,7200,1950,2006
116000,734,384,648.0,440.0,0,0,4400,1920,2006
96900,714,662,738.0,216.0,0,0,7614,1905,2006
139000,816,750,816.0,450.0,24,0,6000,1924,2006
61500,492,0,492.0,200.0,0,0,7830,1921,2006
120000,885,297,770.0,378.0,0,0,9576,1945,2006
126175,1163,0,1162.0,220.0,142,98,5820,1955,2006
64000,840,0,798.0,250.0,112,0,5747,1920,2006
87000,1095,679,1095.0,779.0,0,0,9600,1900,2006
163000,880,888,880.0,320.0,0,341,10800,1914,2006
155000,1226,878,1226.0,432.0,0,341,6300,1910,2006
79000,889,551,540.0,352.0,0,0,5000,1900,2006
144000,815,875,815.0,225.0,0,0,8850,1916,2006
114504,684,684,684.0,216.0,0,158,3600,1910,2006
157000,998,764,596.0,576.0,36,0,7200,1920,2006
475000,1518,1518,1107.0,840.0,0,260,22950,1892,2006
125000,960,0,960.0,624.0,0,0,9750,1958,2006
64500,1020,0,1020.0,0.0,0,0,4761,1918,2006
140200,972,605,972.0,312.0,0,0,6435,1939,2006
202500,1017,810,848.0,240.0,27,36,11737,1924,2006
159000,1004,660,1004.0,420.0,0,24,5000,1947,2006
114500,816,0,816.0,528.0,112,0,6240,1934,2006
115000,896,448,896.0,240.0,200,114,6240,1936,2006
80500,672,240,0.0,0.0,0,0,6240,1947,2006
110000,741,583,741.0,180.0,0,0,6120,1930,2006
110500,1103,0,1103.0,440.0,166,120,6000,1925,2006
89000,616,0,616.0,205.0,0,0,6000,1921,2006
113000,1048,0,993.0,280.0,0,0,6380,1922,2006
109000,816,0,816.0,210.0,168,0,11672,1925,2006
220000,1611,875,1595.0,576.0,0,0,33120,1962,2006
117000,1001,634,485.0,255.0,394,0,5310,1910,2006
52500,693,0,693.0,0.0,0,20,4118,1941,2006
116500,665,665,396.0,390.0,0,72,7518,1910,2006
119500,780,596,780.0,198.0,0,0,8600,1937,2006
125500,803,557,803.0,297.0,0,65,7200,1938,2006
91000,1077,0,1007.0,210.0,0,100,9786,1922,2006
137500,1081,341,806.0,288.0,0,0,12375,1951,2006
131000,1640,0,0.0,394.0,0,0,21370,1950,2006
125000,1032,0,0.0,260.0,0,0,8250,1935,2006
80000,879,0,830.0,180.0,0,108,5220,1936,2006
157000,1073,0,1073.0,246.0,0,120,5500,2004,2006
148000,1382,0,1051.0,459.0,0,82,11235,1963,2006
154500,1068,0,1059.0,264.0,192,0,8414,1963,2006
153600,1064,0,1064.0,528.0,314,48,11327,1967,2006
132000,934,0,912.0,336.0,77,0,10366,1964,2006
158000,1159,0,1051.0,336.0,466,0,11553,1968,2006
149500,672,728,672.0,440.0,0,0,7844,1978,2006
165000,1458,0,1176.0,512.0,284,0,9535,1967,2006
180000,1721,0,1461.0,440.0,0,96,10335,1968,2006
160500,1040,0,960.0,616.0,131,0,7176,1978,2006
172500,1252,668,1052.0,451.0,0,0,13650,1958,2006
155000,1803,0,1134.0,484.0,0,0,13125,1957,2006
105000,872,0,872.0,322.0,0,0,17529,1924,2006
145000,960,0,648.0,364.0,88,0,10246,1965,2006
168000,1437,0,1188.0,576.0,304,0,14175,1956,2006
278000,1830,0,1865.0,521.0,0,115,20355,1967,2006
164000,1000,0,1000.0,575.0,238,0,13050,1963,2006
225000,1304,983,1304.0,667.0,0,21,15593,1953,2006
130000,810,0,782.0,576.0,0,0,10820,1971,2006
142500,894,0,864.0,440.0,241,0,13350,1974,2006
146000,1350,0,967.0,504.0,237,0,9375,1954,2006
225000,1112,896,896.0,230.0,103,0,7800,1948,2006
235000,1337,672,672.0,795.0,0,42,19950,1928,2006
415000,1836,1836,1836.0,836.0,684,80,19800,1935,2006
182000,1560,0,1776.0,528.0,453,253,11679,1962,2006
135000,1488,0,0.0,569.0,0,189,12048,1952,2006
137000,1057,0,1057.0,288.0,0,0,10519,1955,2006
136900,1216,639,994.0,325.0,182,0,9525,1954,2006
149900,1068,541,1000.0,305.0,0,0,9525,1953,2006
123500,1148,0,980.0,308.0,0,0,6420,1952,2006
93000,1124,0,0.0,0.0,0,36,8335,1954,2006
91500,1002,454,810.0,280.0,0,0,7585,1948,2006
180000,1298,0,1298.0,403.0,165,26,11200,1985,2006
215000,1065,846,777.0,471.0,182,81,9554,1993,2006
260000,1734,0,1734.0,660.0,160,24,11645,2005,2006
225000,1614,0,1614.0,576.0,100,45,9316,2005,2006
181000,784,812,784.0,610.0,144,45,9316,2005,2006
190000,1582,0,1624.0,390.0,168,198,36500,1964,2006
180000,988,0,938.0,540.0,0,130,21453,1969,2006
280000,1533,0,1533.0,576.0,200,54,70761,1975,2006
148000,914,0,870.0,576.0,0,0,8846,1996,2006
